video_id,labels
XWADYFGA,['40']
XWBFDXGD,['100']
XWEPJPTK,"['22', '15']"
XWHDHKPH,"['2', '128']"
XWIGJBSK,['123']
XWJKYPTK,"['68', '15', '102', '2']"
XWKCRXDO,['133']
XWOQPAYR,['90']
XWPDCNPL,"['69', '15', '64']"
XWQQNXSF,"['69', '15', '105', '68', '102']"
XWRQXZQJ,['40']
XWWNYLWC,['133']
XWZRDHDU,"['67', '102', '52']"
XXKMITFT,"['26', '47', '38', '96', '27']"
XXOXBEZZ,['68']
XXQDLEBY,['68']
XXUPEVEI,"['69', '48', '32', '133', '67', '2', '102']"
XXVWDBXG,['32']
XXWGCPIK,['68']
XXYANHDU,['13']
XXYYXPTK,"['15', '22', '68', '2', '102']"
XYFCIKEW,['136']
XYGKSNPL,['15']
XYGZJIFB,['67']
XYNMICNX,"['133', '102']"
XYNMWSOM,['69']
XYSJZPTK,"['15', '102']"
XYTOPSBA,['102']
XYWAYKDQ,"['40', '102', '133', '68']"
XYWEWBGG,"['90', '15', '2', '103']"
XYWRBPTK,"['15', '2']"
XYZCKDHC,['78']
XYZPQOIP,['52']
XZEGJGCS,"['3', '97', '68', '118', '102']"
XZIABBSK,['123']
XZKIIBXG,['104']
XZKKBNPL,"['102', '52', '68']"
XZQVNFYS,"['69', '52', '68', '8', '40']"
XZSKVGCS,"['102', '68', '97']"
XZVEWLHH,['133']
XZXCPBQT,"['59', '58', '65']"
XZXOTKRF,['102']
YAEZDKEW,['28']
YAFOQFNJ,['102']
YATKPVEI,"['69', '48', '32', '133', '135', '103', '67', '2', '102']"
YAWDPXDO,"['51', '133', '2']"
YAYJQVEI,"['40', '123', '104']"
YAZTAUDI,"['68', '15', '2']"
YBBSKCVX,['52']
YBDPWNPL,"['51', '133', '1', '76', '116']"
YBJTKAMC,"['133', '46', '74']"
YBLKWQTX,"['48', '49']"
YBMPCPLS,"['133', '100', '68', '2', '102']"
YBQVALWC,['68']
YBWKDAMC,['133']
YBZCJPTK,"['15', '2']"
YCMDBKZB,"['78', '21']"
YCQAKPLS,"['133', '1']"
YDAOIZQJ,['139']
YDBBZNPL,['123']
YDCUPVEI,"['40', '90', '2']"
YDETCCJH,['52']
YDHBMMRN,"['133', '90', '100', '68', '103', '102', '123']"
YDICCUDI,"['68', '15', '2']"
YDIIUPTK,"['15', '102', '2']"
YDPNHIFB,"['133', '68']"
YDSMCKEW,"['51', '102']"
YDWFHNPL,['118']
YEDLCKDQ,"['69', '102', '52']"
YEEVUKDQ,"['116', '102']"
YEFESNQN,['15']
YEHNXBXG,"['133', '15', '102', '48']"
YEJTIZQJ,['69']
YEOCVWBC,"['1', '97']"
YEPONKRF,['2']
YESUQZYO,"['13', '123']"
YEUTSCJH,"['78', '68']"
YEWDNMRN,"['102', '68']"
YEXACFNJ,['68']
YFCBVPTK,"['15', '68']"
YFGWPBXG,"['15', '48', '133', '40', '67', '102']"
YFHRTZGK,"['9', '78']"
YFKMNZON,['78']
YFMEUHVR,"['7', '8']"
YFOEBFFP,['44']
YFVESVEI,"['133', '102', '48']"
YGAHDTFT,"['26', '38', '102', '27']"
YGAVCBXG,"['40', '133']"
YGCTQHBS,['15']
YGHVVAMC,"['133', '102', '3']"
YGIWXJVR,"['40', '104']"
YGJQBEUL,"['112', '102', '68']"
YGMKLAMC,['133']
YGNKJKDQ,"['7', '13']"
YGOCELWC,['68']
YGPVKPTK,"['15', '102', '68', '104']"
YGQEGVEI,"['48', '133', '103', '40', '102']"
YGUPUHAQ,"['110', '102']"
YGWJFKRF,['68']
YGYGTKEW,['2']
YHCMVLHH,"['68', '81']"
YHGRYNPL,['123']
YHNGHDFS,"['78', '68']"
YHVIJLHH,['68']
YHWLIPTK,"['68', '15', '102', '2']"
YHXLVNOT,['123']
YHXRMWBO,['90']
YIBIGTKX,['40']
YIDOFSEK,['38']
YIEEHPLS,['40']
YIKFNZIE,"['40', '52']"
YINAKHAQ,['48']
YIQXLKEW,['101']
YIVHOVMW,['78']
YIWBLNPL,"['40', '15', '105']"
YIZUOAMC,"['106', '108', '133', '46', '65']"
YJAFZLHH,['2']
YJJXJZIE,"['40', '48']"
YJOKJTKX,['102']
YJRPPNCR,"['68', '2']"
YJSSJYUQ,"['47', '78']"
YJVPYIYC,['102']
YKATHVEI,"['40', '133']"
YKCHOKRF,['68']
YKEFVPTK,"['15', '102', '68']"
YKKCHXRE,"['68', '2', '103']"
YKLIFAMC,"['116', '102']"
YKNUCKDQ,['52']
YKOVGLHH,['133']
YKRHAZLK,"['40', '133']"
YKTGBFNJ,['16']
YKWBQVEI,"['68', '90', '40', '2']"
YKXDODUC,['17']
YKXZDPTK,"['15', '102']"
YLBHRHAQ,"['102', '45']"
YLFWGIQR,"['39', '102', '97']"
YLICKSBA,"['38', '102', '135']"
YLKQPHBS,"['15', '102']"
YLKRNRGE,['123']
YLNDOIYC,['52']
YLRTRLHH,['68']
YMBNZXGD,['61']
YMFOILWC,['68']
YMGNLPTK,"['68', '15', '22', '2']"
YMNXUFNJ,['100']
YMPBQNMW,['71']
YMXTDADM,['102']
YMYVWSOM,['52']
YNAJTCJH,"['13', '78', '52', '5']"
YNBCVLWC,['68']
YNBNVDFS,['68']
YNLXZZQJ,['68']
YNQWMPKK,"['90', '68']"
YNRBYKRF,['2']
YNRNGDFS,['78']
YNXAEWBO,"['52', '133', '40', '2', '13', '102']"
YNZYJKRF,['102']
YOBUDFYY,['2']
YOBYCNPO,['2']
YODXJOYV,"['13', '78']"
YOJZHFXO,['102']
YONFXXHP,"['40', '102', '133']"
YOPHMDFS,['68']
YOPQYVEI,"['38', '68']"
YOXQMEWB,"['133', '102', '83']"
YPLLPRAM,['138']
YPOYWTFT,"['26', '38', '133', '27', '102']"
YPPLNVEI,"['68', '100', '2']"
YPPTCNCR,['2']
YPQRSNQN,"['15', '2']"
YPTHWXGD,['55']
YPUOZBXG,['90']
YPWDFPLS,"['133', '90', '102', '68']"
YPXOSQWI,['49']
YPZBSMRN,"['68', '133', '40', '2']"
YQAHLTFT,"['26', '38', '102', '27']"
YQECKKWA,['78']
YQHWONCR,['15']
YQICNJVR,['40']
YQJIVBXG,"['48', '133', '90', '76', '68', '67', '102']"
YQZGAVMW,['78']
YQZREVEI,"['123', '68']"
YQZRZSBA,"['67', '38', '102', '135']"
YRBPXSBA,['102']
YRCTFMWW,['15']
YRDUIUPH,"['15', '52', '133', '105', '13']"
YRYUAKDQ,['76']
YSDBQPTK,"['68', '15', '102', '2']"
YSIJEPTK,"['15', '68']"
YSKGINPL,"['40', '117']"
YSMVVDHC,['78']
YSPPBKDQ,"['90', '102']"
YSVFBZQJ,['52']
YSZGJVEI,"['90', '2']"
YTDGNMYV,['78']
YTGOKRHW,['40']
YTGZIMRN,['68']
YTIFGRDX,"['68', '38', '2', '104']"
YTLJAWPM,['68']
YTQVDVOG,"['94', '102']"
YTUHXUXS,['68']
YTWBNPIF,"['121', '28', '123']"
YTWJUPLS,"['68', '133', '40', '2']"
YUKOAFFP,"['82', '68']"
YUMDKHDU,"['69', '67', '102', '52']"
YUVNXFGA,"['78', '102', '81']"
YVBAGSBA,['102']
YVISQIJJ,['78']
YVPYBLHH,['67']
YVSFHVEI,"['133', '2']"
YVTMZMRN,"['40', '102', '2', '49']"
YVTVWPTK,"['15', '102']"
YVVDNPTK,"['68', '2']"
YVYKNAEY,['133']
YVYZGIMN,['102']
YWAWKFFP,['121']
YWBVXKDQ,"['90', '102']"
YWDCJBGG,"['90', '15', '2', '103']"
YWFLYCJH,"['78', '45', '68']"
YWGBRUXS,['68']
YWMCRKEW,['136']
YWOCSVEI,"['133', '102', '2']"
YXFLNAYR,['102']
YXIBSPTK,"['15', '102']"
YXKVGZQJ,['52']
YXPZJKEW,['68']
YXTBAPTK,"['68', '15', '102', '2']"
YXVEOVDY,"['15', '102']"
YYGFMAMC,['3']
YYGWFGQD,['21']
YYLDKZXQ,"['15', '102', '48', '128']"
YYLUPXGD,['61']
YYNBHPTK,"['15', '102', '68']"
YYRJQRJS,"['123', '68']"
YYRTQNHV,"['15', '68']"
YYTTFUXS,['68']
YYUMFPTK,"['68', '15', '2']"
YYXDCSBA,"['38', '102', '135']"
YZABMLHH,['68']
YZBUSIQR,"['13', '102', '5']"
YZGHBVEI,"['15', '90', '68', '135', '40', '2', '104', '102']"
YZITPVEI,"['90', '102', '104']"
YZJBLHGW,['40']
YZVYQDSN,"['109', '133']"
YZWBWFGA,"['133', '52']"
YZWQJVEI,"['133', '102']"
YZYPQVEI,['102']
YZZMMMRN,"['133', '102', '48', '104']"
YZZQRVDY,['15']
ZADFCEZZ,['133']
ZAEITUDI,['68']
ZAKIETFT,"['47', '38']"
ZARZUSBA,"['38', '15', '102']"
ZASIHSOM,['52']
ZAYKYPLS,"['40', '38']"
ZAZMJPTK,"['15', '68']"
ZAZXZPTK,"['22', '15', '2']"
ZBJHWJVY,['40']
ZBLSULHH,['16']
ZBOPIZXQ,['128']
ZBQAQVEI,"['40', '102', '133']"
ZBSDQKRF,['68']
ZBTPLNPL,"['40', '15', '105']"
ZCBXUVEI,"['52', '32', '133', '90', '100', '68', '102']"
ZCCJIZLK,['40']
ZCIGSSBA,"['133', '102', '48']"
ZCMAXFNJ,"['68', '2']"
ZCMKBPTK,"['15', '52', '2', '104']"
ZCPUNRME,['78']
ZDJQPUDI,"['15', '68', '2', '104', '102']"
ZDJZICNX,['133']
ZDLCHFKM,['68']
ZDMRNBSK,['123']
ZDOWPFKM,['25']
ZDQLSVEI,"['68', '2']"
ZDRGJFGA,"['69', '68', '102', '81']"
ZDVAVVEI,"['2', '104']"
ZDZNMPAF,['102']
ZEBBTCDA,['9']
ZEBJMPTK,"['68', '15', '102', '2']"
ZEHUOUDI,['104']
ZEYYIZQJ,"['102', '128']"
ZFAGASBA,"['133', '102', '48', '135']"
ZFCFWVEI,"['90', '68', '103', '2', '102']"
ZFMEDQTX,"['22', '48', '49']"
ZFNFEATH,"['78', '84']"
ZFPAUFGA,['40']
ZFRSTAMC,['133']
ZFTUAVEI,"['48', '32', '90', '49', '40']"
ZFYNZADM,"['78', '27']"
ZGDMZPLS,"['68', '133', '52', '2']"
ZGEPQPTK,"['68', '15', '102', '2']"
ZGFJZKEW,"['98', '74']"
ZGGQOVEI,['48']
ZGKVTXHP,['15']
ZGLGFVEI,['135']
ZGNWMPTK,"['68', '15', '2']"
ZGPRSEBY,['67']
ZGSMIDFS,['102']
ZGXQVEUL,"['112', '102']"
ZHAZCXDO,"['51', '14']"
ZHHBUXIF,['37']
ZHIGVVEI,['116']
ZHQCTGCS,"['68', '139']"
ZHQTMZYO,"['90', '45']"
ZHTZNFFP,"['121', '123', '104']"
ZHVFUMYV,['68']
ZHVVQUXS,['62']
ZHZPEFNJ,['100']
ZIAGRPAB,"['66', '45']"
ZIDLPRFV,['67']
ZIEHBYTZ,"['123', '68']"
ZIEXMLHH,['68']
ZIHARBXG,"['32', '104']"
ZIQKWNPL,['123']
ZIVRUUDI,"['68', '15', '2']"
ZJCEMQFB,['46']
ZJCHNHVR,"['69', '78', '68']"
ZJESJNCR,['68']
ZJETBFNJ,['133']
ZJGRYPTK,"['68', '15', '2']"
ZJHJIDAL,['1']
ZJJPGUPH,"['133', '15', '52']"
ZJMWIPTK,"['15', '102', '68', '104']"
ZJPWYSBA,"['133', '52']"
ZJUDXKRV,['15']
ZJYFUBXG,['103']
ZJZCVLHH,['68']
ZKCXANPL,['123']
ZKDTDPLS,"['69', '52', '133', '90', '68', '40', '114', '2', '104', '102']"
ZKPNYOOZ,"['120', '127']"
ZKPOEDSN,['40']
ZLCDVSOM,"['69', '52', '68', '101', '123']"
ZLEZXPTK,"['15', '22', '68', '2', '102']"
ZLJWHDAL,"['69', '52', '32', '133', '102', '123']"
ZLNFPHDU,['67']
ZLOIAPTK,"['68', '15', '2']"
ZLOLEBXG,"['133', '15', '102']"
ZLQGRNQN,"['69', '52']"
ZLZSMIFB,['2']
ZMCCBKDQ,"['52', '68']"
ZMEGDKEW,"['123', '30']"
ZMMXVPTK,"['68', '15', '2']"
ZMQPVNQN,"['15', '102']"
ZMWNVCNX,"['133', '102']"
ZMYCIIFB,['68']
ZMYISVEI,['102']
ZMZBKAMC,"['133', '68']"
ZNIZUXDO,['133']
ZNJNJJNO,['68']
ZNLIKCIW,['78']
ZNMXSKWA,['100']
ZNMYVZON,['102']
ZNNYGVEI,"['133', '68']"
ZNQOBEUV,['78']
ZNSTPMYV,['68']
ZNVHBVEI,['40']
ZNXIIBXG,"['40', '133', '102', '48']"
ZNZQGLHH,['2']
ZOCGJPTK,"['15', '68']"
ZORQAZJZ,['114']
ZOVMUWTR,['102']
ZOXQZFGA,"['15', '128']"
ZOYRSZQJ,"['133', '104']"
ZOYSAPTK,"['68', '15', '2']"
ZPEGXRGE,['133']
ZPGJUVYK,"['78', '120']"
ZPGREVEI,"['68', '90', '40', '2']"
ZPKRKSOM,['52']
ZPPZGJDE,['133']
ZPRQKIQR,"['133', '39', '102', '97']"
ZPTIZXDO,"['133', '100', '67']"
ZPXBKVEI,"['68', '90', '40', '2']"
ZPYEZFGA,['48']
ZPZGUFYY,['40']
ZQARIFGA,"['28', '123']"
ZQBYGBXG,"['32', '104']"
ZQDHOIFB,['2']
ZQGXOUBE,['78']
ZQHAFVCV,['133']
ZQJOCLHH,['68']
ZQKBSBXG,"['32', '104']"
ZQMQGIFB,['102']
ZQNOZUDI,['2']
ZQUIELWC,"['40', '68']"
ZRBOWZQJ,['2']
ZRFUKSAA,['102']
ZRHPRPTK,"['68', '15', '102', '2']"
ZRKEMPTK,"['15', '102', '68']"
ZRKLWNQN,"['15', '102']"
ZRYZXVYK,"['1', '78']"
ZSAJQHVR,"['52', '68', '78', '58', '2']"
ZSEXGHVR,"['1', '68']"
ZSGUXGCS,['133']
ZSLHCAEM,"['40', '102']"
ZSPHXMRN,"['68', '133', '40', '2']"
ZSQIKLHH,"['67', '68']"
ZSRJSUDI,"['15', '68']"
ZSWBFUXS,"['68', '102', '2']"
ZTCZXVRU,['40']
ZTMGOAEM,['68']
ZTTOWGCS,"['3', '97', '68', '118', '104', '102']"
ZTVLMVCV,['123']
ZTVSJBXG,"['32', '104']"
ZUAOBPTK,"['68', '15', '2']"
ZUAZHTFT,"['26', '38', '102', '27']"
ZUCJAFGA,['16']
ZUEBNPTK,"['15', '68']"
ZUJJIZIE,"['69', '15', '40', '78', '102']"
ZUOROPTK,"['15', '2']"
ZUPSHKGZ,"['37', '123']"
ZURDAVEI,"['40', '133', '103']"
ZVARLRTZ,['68']
ZVAXRVEI,"['123', '68', '32']"
ZVCDRWBO,"['52', '133', '40', '2', '27', '102']"
ZVETBPTK,"['15', '2']"
ZVKBPVEI,"['40', '90', '102', '104']"
ZVLDQVEI,"['90', '102']"
ZVNYIEUV,['102']
ZVOGHUDI,"['103', '104']"
ZVPFDNXN,"['109', '68']"
ZVPKNPTK,"['15', '90', '68', '2', '104']"
ZVPRLVEI,"['15', '49']"
ZVTPMOYV,"['78', '68']"
ZVYFGXXP,['78']
ZWFKWOTL,['68']
ZWJBTKRV,"['102', '49']"
ZWKTSZGK,['123']
ZWPGWNPL,['25']
ZWTJVKEW,['101']
ZWWVTLHH,"['67', '1']"
ZXCCVVEI,"['52', '48', '2']"
ZXCTGZQJ,['52']
ZXDNDKRF,"['102', '68']"
ZXKQOBGU,"['40', '52']"
ZXQXMMYV,['62']
ZXTPWWBO,['102']
ZXTRUHAQ,"['48', '128']"
ZXTUFXYT,"['99', '2']"
ZYGWRIFB,"['7', '40']"
ZYMXBNPL,"['15', '52', '68']"
ZYQXQEZZ,"['68', '2']"
ZYRNBPLS,"['90', '102', '68']"
ZYRVGDUC,['131']
ZYUZBPTK,"['15', '102', '68', '104']"
ZYWHMPTK,"['15', '68']"
ZYXGDVEI,['22']
ZZDTFNOT,['123']
ZZGYJFYS,['133']
ZZHPPLHH,['133']
ZZILSKDQ,"['69', '102', '52']"
ZZJUGXGD,"['8', '120']"
ZZKMOXIF,['123']
ZZLBXZLK,"['133', '102', '68', '104']"
ZZLRFAMC,"['58', '68']"
ZZMTPOYV,['78']
ZZQVJVEI,['40']
